X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
779186.736588195,2952846.82133736,645,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,SEAP,EAST SERVICE RD,1,,-71.044902,42.349862,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
779197.18740131,2952864.00525141,646,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,SEAP,EAST SERVICE RD,1,,-71.044863,42.349909,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
779210.839165136,2952889.22368492,647,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,SEAP,EAST SERVICE RD,1,,-71.044812,42.349978,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
779232.267709285,2952926.14535488,648,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,SEAP,EAST SERVICE RD,1,,-71.044732,42.350079,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
778655.798264429,2952648.66082869,649,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.04687,42.349326,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,89,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778672.050099239,2952642.55188508,650,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.04681,42.349309,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778688.558702767,2952638.99531792,651,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.046749,42.349299,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778706.444066733,2952630.70850712,652,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.046683,42.349276,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778727.020977303,2952624.62258905,653,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.046607,42.349259,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778782.540324867,2952605.23862593,654,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.046402,42.349205,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778800.946998298,2952600.59894709,655,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.046334,42.349192,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778820.969759107,2952597.06116581,656,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.04626,42.349182,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778839.907384589,2952594.24648578,657,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.04619,42.349174,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778860.472728223,2952590.34719692,658,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.046114,42.349163,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778879.410364196,2952587.53254934,659,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.046044,42.349155,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778896.994484693,2952585.07514125,660,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.045979,42.349148,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
778916.202445716,2952582.26196274,661,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BOST,CONGRESS ST,1,,-71.045908,42.34914,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AF,AF,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
